Date,time,chatlog
2019/7/21,23:37,叙々苑は存在を認識することすらむずかしい高級店だぞ
2019/7/21,23:38,冷静に考えるとさ
2019/7/21,23:38,なんでこいつらの盾って自動小銃の弾を防げるの
2019/7/21,23:39,機動隊のジェラルミン製の防盾がAKで貫通できるってあったからよ
2019/7/21,23:39,こいつらの持ってる盾は一体何で出来てるの
2019/7/21,23:40,媒体堀しようとしたらストライク条件にブラックアウト入ってるし
2019/7/21,23:40,ちゅ令和
2019/7/21,23:41,今週のぬふ面倒なのしかない
2019/7/21,23:41,反転のスパイアこねえかな。。。
2019/7/21,23:41,コールドハートと電マのやつが欲しい
2019/7/21,23:42,コールドハートは媒体つけると反動が消えるからスゴイすごくなる
2019/7/21,23:42,らしい
2019/7/22,00:07,媒体堀てえな
2019/7/22,00:08,adoさんは対戦モードいくからな
2019/7/22,00:09,風呂広くても困るんじゃねえか
2019/7/22,00:10,うｎ
2019/7/22,00:10,なにこれ
2019/7/22,00:10,ホラー演出？
2019/7/22,00:15,ばいたいがほしい
2019/7/22,00:30,空虚な番人なげえな
2019/7/22,00:32,ＭＰ２８でいいんじゃね
2019/7/22,00:33,短機関銃だから衛生兵の武器でいいんじゃねえか
2019/7/22,00:44,黄色い△全然でねえな
2019/7/30,01:44,おつみ
2019/8/3,18:25,3位
2019/8/3,18:32,CPUのくせにテクイ箱の置き方するな
2019/8/3,18:35,今気付いたんだけど
2019/8/3,18:35,スタートダッシュ成功してなくね
2019/8/3,18:44,今のレースゲームってこんな難易度高いんだな
2019/8/3,18:48,これドリフト加速に拘り過ぎてラインどりがおろそかになってんじゃねえか？
2019/8/3,19:03,今気付いたんだけどさ
2019/8/3,19:03,なんでクラッシュはバイクじゃなくてカートのってるの
2019/8/3,19:05,そりゃいえるだろ
2019/8/3,19:06,ポーラはワカルけどプーラっていつ出てきたキャラだっけ
2019/8/3,19:10,ミュートにしてるんじゃね
2019/8/3,19:10,もしくはスピーカー切ってるとか
2019/8/3,19:14,うｎ
2019/8/3,19:26,これマルチか
2019/8/3,19:27,昔のモデル使えたりすんのか
2019/8/3,19:27,ノスタルジックやな
2019/8/3,19:28,わかる
2019/8/3,19:28,あとはゲーセンでマリカーやるくらいだわ
2019/8/3,19:31,なかなか勝てないな
2019/8/3,19:32,こんなんじゃnonoさんに挑戦するとか夢のまた夢じゃね
2019/8/3,19:45,今終わりが無いのが終わりされかかってたな
2019/8/3,19:51,jojoさん自分からトラップに突っ込みすぎじゃね
2019/8/3,19:58,先頭集団はええな
2019/8/3,20:00,抜けまくってて全然ゲェムになんねえな
2019/8/3,20:00,これフレンドとレースしたりできるんか？
2019/8/3,20:02,？？？
2019/8/3,20:03,足で操作してんのか？
2019/8/3,20:05,やりたい放題って感じ
2019/8/3,20:11,ドリフト加速はなかったものとしてミスなく走れるようにするのが先決じゃね
2019/8/3,20:15,今気付いたけど
2019/8/3,20:15,アバターをココにしてる奴多いな
2019/8/3,20:16,使用キャラか
2019/8/3,20:17,はやくはしるためのヒントをしるにはポーズメニューの「ヒント」をみてね
2019/8/3,20:21,アイテムあるレースゲームって
2019/8/3,20:21,運ゲーなんか？
2019/8/3,20:31,ほええ
2019/8/3,20:34,jojoさんは現実の重みに押しつぶされたから
2019/8/3,20:38,ちんぽ
2019/8/4,23:36,あれれ
2019/8/4,23:36,肉入りが3人いて一人もトップ3にはいれないんか
2019/8/5,00:12,よわいから
2019/8/8,00:17,ちんぽ
2019/8/8,01:15,おわみかおつみ
2019/8/10,02:14,おつみ
2019/8/10,02:15,シャックスのアヌメーションでもみるか・・・
2019/8/10,02:16,モンモンがしゃべってるの違和感あるわ
2019/8/10,02:17,うｎ
2019/8/10,02:17,シャックスがかわいすぎて違和感があるわ
2019/8/10,02:17,もっと邪悪さがあるはずなんだけど
2019/8/10,02:18,はぁ
2019/8/10,02:20,なんかほええとか言いまくったり笑いすぎて喉いてえわ
2019/8/10,02:22,https://wwwyoutubecom/watch?v=n3lyySuFlI4
2019/8/10,02:24,よくモンハンできてたな
2019/8/10,02:24,タイミングよすぎて笑うわ
2019/8/10,02:28,やっぱアイテムの効果がやべえな
2019/8/18,01:37,O-ちんぽ
2019/8/29,01:51,あれ
2019/8/29,01:51,おわみかおつみ
2019/9/2,23:48,配信しとったんか
2019/9/2,23:48,夜叉姫
2019/9/2,23:48,もう倒した？
2019/9/2,23:54,次混ぜてよ
2019/9/2,23:55,⏅⏈⏅⏈
2019/9/3,00:04,このパーチーだれもしゃべってねえな
2019/9/3,00:05,いきなりシャベルとびっくりするんやが
2019/9/3,00:05,ていうか配信のゲーム音小さいから音量上げてたからよ
2019/9/3,00:06,大音量でVC聞こえてめっちゃビビったんやが
2019/9/3,00:15,やっと勝つことができたわ
2019/9/3,00:15,うれちいいいいいいいいいいいいいいいい
2019/9/3,00:16,じゃあ次でおわみか
2019/9/3,00:22,最後にいい感じで終われてよかった
2019/9/3,00:23,これ不死？
2019/9/3,00:24,おわみかおつみ
2019/9/3,00:25,お
2019/9/3,00:25,シージじゃん
2019/9/3,00:25,すっか？
2019/9/3,00:28,招待来ねえし
2019/9/3,00:29,あれれ
2019/9/3,00:29,FT解散してるんやが
2019/9/3,00:29,おおむねjojoさんのせいやわ
2019/9/3,00:30,はぁ
2019/9/3,00:31,
2019/9/3,00:33,このパーチー誰もしゃべってねえな
2019/9/3,00:33,キャアアアアアアアアアアアアアアアアアアアアアアアア
2019/9/6,01:12,ビーフシチューすげえ旨そうやわ
2019/9/6,01:16,おばさま瘴気に呑まれたんじゃなかったケか
2019/9/6,01:38,なんかモンスターみんなタフだわ
2019/9/6,01:39,FT組んで素材集めてえ
2019/9/6,01:41,だって敵がtoughなんだもん
2019/9/6,01:42,今ようやくバフバロたおして調査が始まった段階だから
2019/9/6,01:42,すげえつれえ
2019/9/6,01:49,ベリオ防具のデザインはSのほうなんか
2019/9/6,01:49,つれえわ
2019/9/6,01:56,FT組んでG級防具スターターキット作りてえわ
2019/9/6,01:56,ほええ
2019/9/6,01:57,もう寝るから
2019/9/6,01:57,パーチーいけねえあわ
2019/9/6,01:57,jojoさんがさっき戦ってたやつってバフバロの次のやつ？
2019/9/6,01:57,うっ
2019/9/6,02:21,カガチ亜種ちょうつええわ
2019/9/6,02:22,武器新調してえ
2019/9/6,02:24,さっき巣穴に戻ったカガチ亜種に太刀欲張りセット3セット当てても死ななかったわ
2019/9/6,02:25,捕獲セット持ち込まないと3割くらい戦闘時間伸びそう
2019/9/6,02:28,FT組んでG級スターターセット作りてえな
2019/9/6,02:30,新しい剣つくるか。。。
2019/9/6,02:39,蒸気ガチャぶっ壊れそうなんやけど
2019/9/6,02:39,ぶっ壊れたんやけど
2019/9/6,02:47,プケプケ亜種
2019/9/6,02:50,つええわ
2019/9/6,02:54,いまね
2019/9/6,02:54,プケプケ亜種に2乙させられたとこ
2019/9/6,02:54,もうマヂむり。。。
2019/9/6,02:59,あ
2019/9/6,02:59,3乙したわ
2019/9/6,03:15,ライドコール便利やわ
2019/9/6,03:17,捕獲で15分針とか
2019/9/6,03:17,しぬわ
2019/9/6,03:17,おお
2019/9/6,03:17,ド派手だな
2019/9/6,03:18,ベリにゃんの基本戦術は開幕から罠とか使いまくってどっちかの翼棘ぶっ壊すのがいい感じだったけど
2019/9/6,03:18,部位耐久スゴイ高そうだな
2019/9/6,03:19,クラッチからの吹っ飛ばしで気刃突きからの兜割コンボくらいのダメージでて
2019/9/6,03:19,変にダウン時殴るより頭にクラッチ狙ったほうがダメージ効率高そうやわって思った
2019/9/6,03:22,ジャグラスβ確かにスターターセットとしての性能高そうだわ
2019/9/6,03:26,原種と同じなんじゃね
2019/9/6,03:26,部位破壊はできるけど切断できないってやつ
2019/9/6,03:27,ベリにゃんつええな
2019/9/6,03:32,それこそシナリオの合間合間に依頼やったり探索で素材集めて装備整えてから進めろってことなんじゃねえかな
2019/9/6,03:32,今の段階でも上位クリア段階の装備でG級駆け抜けてるみたいなもんだし
2019/9/26,22:53,あれ
2019/9/26,22:53,たまほり。。。
2019/9/26,22:53,そのたまって実在するんか？
2019/9/26,22:55,なんかマップがリワークされたとかって話聞いたんやけど
2019/9/26,22:56,あのまど貫通するんか
2019/9/26,22:57,ほええ
2019/9/26,22:59,野良かとおもったろ
2019/9/26,22:59,FT組んどるんか
2019/9/26,23:00,配信微妙にらぐあじっぽいんだけど試合途中っぽいのにチャットに書き込みあると死んだんだなってわかっちゃうから
2019/9/26,23:00,ネタバレに配慮してほちい
2019/9/26,23:00,きょわいいいいいい
2019/9/26,23:01,adopecoさんはたまほりはしてるんか？
2019/9/26,23:02,ほええ
2019/9/26,23:03,今バウンチためて影の砦きてから完了しても新シーズン仕様の装備でないんじゃないんか？
2019/9/26,23:04,経験値でシーズンランク進むんだっけ
2019/9/26,23:04,それならあたいもバウンチ溜め込んどこうかなあ
2019/9/26,23:05,エバーバース産のシェーダーとかのこと？
2019/9/26,23:07,あれれ
2019/9/26,23:07,なんかマッチ数増えてねえか
2019/9/26,23:09,カジュアルとアンランクってなんか違いあるんか？
2019/9/26,23:15,ほええ
2019/9/26,23:15,あれれ
2019/9/26,23:16,FT組んでて途中抜けするとFT解除されるんか
2019/9/26,23:16,でってにーよりおりこうさんだな
2019/9/26,23:20,このゲームHSつよいな
2019/9/26,23:20,しゃべってないんか
2019/9/26,23:20,4対1
2019/9/26,23:21,1対1
2019/9/26,23:26,これネタバレじゃん
2019/9/26,23:28,ほええ
2019/9/26,23:29,これ視界が狭まるやつ新しいガジェットなんか？
2019/9/26,23:29,ﾋﾟﾆｬｯ
2019/9/26,23:30,ﾋﾟﾆｬｱｱｱｱｱｱｱｱｱｱｱｱｱｱｱ
2019/9/26,23:30,パーチーだれもしゃべってねえし
2019/9/26,23:34,カジュアルとアンランクはマッチ数がちがうんだな
2019/9/26,23:35,deviさんもやるんじゃないんか
2019/9/26,23:36,アトリエか
2019/9/26,23:37,さんざんぼしうあったのにそういうこというの
2019/9/26,23:38,ヘイトスピッツみたいでよくないと思う
2019/9/26,23:38,なああああああああああああ
2019/9/26,23:39,アモーレ。。。
2019/9/26,23:39,こんなこともあるんか
2019/9/26,23:44,しーじってコラボとかないんかな
2019/9/26,23:46,ほええ
2019/9/26,23:48,戦いはいつ終わるんだろう
2019/9/26,23:49,なんかはいしんの音が出たり消えたりしてるのあたいだけなんか？
2019/9/26,23:50,おま環なんか？
2019/9/26,23:51,あのホログラムこええな
2019/9/26,23:52,そうだよって言ったら
2019/9/26,23:52,nonoさんは助けてくれる？
2019/9/26,23:52,うっ
2019/9/26,23:52,はあ
2019/9/26,23:52,ちゅれえわ
2019/9/26,23:53,ヘイトスピーチかあ
2019/9/26,23:55,97さんもインしたころじゃねえか？
2019/9/26,23:57,なんでパーチーでしゃべってないんだろう
2019/9/26,23:58,はあ
2019/9/26,23:58,ちゅれえわ
2019/9/26,23:59,今シーズン最終日のメンチって丸１日使うんか
2019/9/27,00:03,ハギス
2019/9/27,00:04,この人達ってなんで訓練で実弾つかってるの？
2019/9/27,00:05,スマッホンからだとイツモト変わらないように思える
2019/9/27,00:07,明日ってPREMIUM・FRIDAYなんか
2019/9/27,00:10,ほええ
2019/9/27,00:14,このパーチーdeviさんしかしゃべってねえな
2019/9/27,00:25,おちんぽ
2019/9/27,00:25,Ｏ-ちんぽ
2019/10/12,15:18,これちんぽ？
2019/10/12,18:54,O-チンポ
2019/10/12,18:54,チンポ-O
2019/10/12,18:55,P-ニス
2019/10/12,19:13,セリエカスタムがあと一個でないせいでエンキドゥが☆3にできねえわ
2019/10/12,19:13,うんちっち♥
2019/10/12,19:13,jjojさんきえたんか？
2019/10/12,19:20,adoさんのパーチーができてからもうすぐ24時間立とうとしてるんだけど
2019/10/12,19:20,1日中つけてたんか？
2019/10/12,19:31,さすがに2組目のHは厳しそうだな
2019/10/12,19:32,DAYONE
2019/10/12,19:33,H行く前に100000ポインツやりてえんだよな
2019/10/12,19:33,ですこにぼしうするか
2019/10/12,19:34,ボイド使うとやばいんか？
2019/10/12,19:34,ほええ
2019/10/12,19:35,ああ
2019/10/12,19:35,合致ゲームあるのか
2019/10/12,19:37,今ファイティング・ライオンを愚弄するようなセリフはいたな
2019/10/12,19:37,赦せる！
2019/10/12,19:51,ほええ
2019/10/12,19:51,きょわいいいいいいいいいいいいいいいい
2019/10/12,20:58,ののさんおらんのか？
2019/10/12,21:00,信じている
2019/10/12,21:00,nonoさんが来ることを信じている
2019/10/12,21:07,おちんぽおちんぽおちんぽ
2019/10/12,21:12,なんか難しいなこれ
2019/10/12,21:12,もう何が何だかだわ
2019/10/12,21:13,これセクハラな
2019/10/12,21:16,このjojoっていうひと
2019/10/12,21:16,セクハラやめてください！
2019/10/12,21:58,あれ
2019/10/12,21:58,みんないなくなってる
2019/10/12,21:58,僕だけがいないパーチー
2019/10/12,21:58,なるほど
2019/10/12,21:59,追うか
2019/10/12,21:59,風がすごいわ
2019/10/12,21:59,これ真面目にやってる奴だな
2019/10/12,21:59,折角16人パーチーできるようになったのに技術的な問題で混ざれないとは
2019/10/12,21:59,つれえわ
2019/10/12,22:04,これ3個目の鍵穴は無視でいいのか
2019/10/12,22:04,でも1ターンでこんだけ減らせてるなら無視してもいいのか
2019/10/12,22:10,つれえわ
2019/10/12,22:10,あれれ
2019/10/12,22:10,はいしんが
2019/10/12,22:10,そして外が
2019/10/12,22:10,やべえ
2019/10/12,22:19,おしいな
2019/10/12,22:20,はぁ
2019/10/12,22:20,パーチーに混ざって喜びを分かち合いたかっちゃ。。。
2019/10/12,22:21,うっ
2019/10/12,22:21,はぁ
2019/10/12,22:21,ちゅれえわ
2019/10/12,22:21,ヘイトスピッチか？
2019/10/12,22:25,通信機に欠片はめ込むのが早すぎるんじゃねえか？
2019/10/12,22:30,ギスッギスッ
2019/10/12,22:34,パーチーにも混ざれなくなったから
2019/10/12,22:34,こうやって一緒にいる感じを味わうしかない
2019/10/12,22:34,人生の悲哀を感じますね
2019/10/12,22:36,欠片はめ込む数で線の長さ変わるんだな
2019/10/12,22:41,はぁ
2019/10/12,22:41,ヒトリハ・・・サビシイイイイイイイイイイイイイイイイイイイイ
2019/10/12,22:42,これヤバくなったらSC使ってもいいんじゃねえか
2019/10/12,22:42,ドーン一人しかいないわけでもないんじゃね
2019/10/12,23:31,セリエカスタムドロップしねえな
2019/10/12,23:31,あと1個なのに
